时间,实际交易动作,60m交易,是否持仓,大盘状态,代码,名称,现价,日线风控,客观缠论信号,60m笔方向,15分信号,区间价格对齐,决策理由,日线A中枢ZD,日线C中枢ZD,锁定ZG,15m_DIF,15m_DEA,底分型成立
2026-05-19 19:49:09,观望,观望,否,警戒,002027,分众传媒,5.75,日线破位,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,6.16,6.22,6.36,-0.0469,-0.0469,否
2026-05-19 19:49:09,观望,观望,否,警戒,002028,思源电气,192.57,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,178.50,199.87,200.21,-0.9889,-1.2155,否
2026-05-19 19:49:09,观望,观望,否,警戒,002032,苏泊尔,47.95,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,47.06,47.58,48.68,-0.1055,-0.0945,否
2026-05-19 19:49:09,观望,观望,否,警戒,002044,美年健康,6.12,安全,二卖+二买,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,5.14,5.52,6.30,-0.0220,-0.0131,否
2026-05-19 19:49:09,观望,观望,否,警戒,002049,紫光国微,78.33,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,76.93,77.21,80.48,-0.1851,-0.2086,否
2026-05-19 19:49:09,观望,观望,否,警戒,002050,三花智控,52.92,安全,无信号,向上,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,41.00,51.77,52.06,0.3517,0.4090,否
2026-05-19 19:49:09,观望,观望,否,警戒,002056,横店东磁,19.61,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,18.80,19.12,19.99,0.0036,-0.0540,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002064,华峰化学,10.60,日线破位,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,11.15,11.21,11.20,-0.2355,-0.2091,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002065,东华软件,8.37,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,7.76,8.26,8.41,-0.0113,-0.0149,否
2026-05-19 19:49:09,观望,观望,否,警戒,002074,国轩高科,36.08,安全,二卖+二买,向下,底背驰,是,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下），继续观望,35.65,36.24,37.11,-0.1457,-0.1251,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002078,太阳纸业,13.26,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,13.36,13.41,14.20,-0.1387,-0.1480,否
2026-05-19 19:49:09,观望,买入,否,警戒,002080,中材科技,65.64,安全,二买+三买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,37.60,42.00,54.93,-0.1889,-0.2032,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002085,万丰奥威,13.62,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,13.72,13.85,13.73,-0.0284,-0.0316,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002120,韵达股份,7.46,安全,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,7.31,7.26,8.13,-0.0350,-0.0444,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002126,银轮股份,52.40,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,46.99,46.68,51.27,0.5376,0.4068,否
2026-05-19 19:49:09,观望,观望,否,警戒,002128,电投能源,29.67,安全,一卖+二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,29.02,28.68,31.60,-0.3063,-0.3442,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002130,沃尔核材,21.73,日线破位,二卖+三买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,22.30,22.30,22.99,-0.2660,-0.2844,否
2026-05-19 19:49:09,观望,观望,否,警戒,002131,利欧股份,6.90,安全,无信号,向上,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,5.08,5.88,6.73,0.0653,0.0576,否
2026-05-19 19:49:09,观望,观望,否,警戒,002138,顺络电子,36.69,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,34.55,34.20,37.98,0.1178,0.0605,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002142,宁波银行,31.08,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,30.77,31.74,31.29,-0.1958,-0.1897,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002152,广电运通,11.46,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,12.08,11.58,11.62,-0.0326,-0.0419,否
2026-05-19 19:49:09,观望,观望,否,警戒,002153,石基信息,9.43,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,9.11,9.53,9.77,-0.0553,-0.0786,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002155,湖南黄金,26.02,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,22.81,28.77,29.24,-0.2769,-0.3398,否
2026-05-19 19:49:09,观望,观望,否,警戒,002156,通富微电,58.07,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,47.61,47.61,61.20,-0.0991,-0.0205,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002157,正邦科技,3.32,安全,二卖+二买,向上,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；区间价格对齐否），继续观望,3.25,3.31,3.45,-0.0219,-0.0210,否
2026-05-19 19:49:09,观望,观望,否,警戒,002179,中航光电,39.34,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,38.98,38.65,41.74,-0.2958,-0.3384,否
2026-05-19 19:49:09,观望,观望,否,警戒,002185,华天科技,14.69,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,13.06,13.78,14.80,0.0501,0.0721,否
2026-05-19 19:49:09,观望,观望,否,警戒,002195,岩山科技,8.39,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,7.59,8.78,8.85,-0.0823,-0.0874,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002202,金风科技,25.79,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,25.34,25.07,26.98,-0.0287,-0.0470,否
2026-05-19 19:49:09,观望,观望,否,警戒,002203,海亮股份,21.58,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,14.65,16.80,22.28,0.0269,-0.0707,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002223,鱼跃医疗,28.08,日线破位,二卖+三买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,32.81,32.27,29.63,-0.2809,-0.2784,否
2026-05-19 19:49:09,观望,观望,否,警戒,002230,科大讯飞,49.10,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,48.10,48.51,50.19,0.1163,0.1262,否
2026-05-19 19:49:09,观望,观望,否,警戒,002236,大华股份,17.77,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,18.00,16.54,18.06,0.0057,-0.0118,否
2026-05-19 19:49:09,观望,观望,否,警戒,002241,歌尔股份,25.81,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,24.12,24.96,25.73,0.0808,0.0183,否
2026-05-19 19:49:09,观望,买入,否,警戒,002244,滨江集团,10.05,安全,二买,向下,底背驰,否,4条件未全部满足（区间价格对齐否），继续观望,10.00,10.16,10.17,-0.2045,-0.2097,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002252,上海莱士,5.40,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,5.75,5.52,5.55,-0.0286,-0.0320,否
2026-05-19 19:49:09,观望,观望,否,警戒,002261,拓维信息,33.93,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,32.80,33.22,35.70,0.0048,-0.0066,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002262,恩华药业,20.57,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,21.76,20.86,21.63,-0.1832,-0.1771,否
2026-05-19 19:49:09,观望,观望,否,警戒,002265,建设工业,22.93,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,21.85,21.93,23.63,-0.0914,-0.0967,否
2026-05-19 19:49:09,观望,观望,否,警戒,002266,浙富控股,5.37,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,4.86,4.86,5.61,-0.0192,-0.0166,否
2026-05-19 19:49:09,观望,观望,否,警戒,002271,东方雨虹,14.12,日线破位,一卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,14.25,15.12,15.90,-0.2156,-0.2332,否
2026-05-19 19:49:09,观望,观望,否,警戒,002273,水晶光电,37.30,安全,二买,向上,底背驰,否,4条件未全部满足（60m笔方向为向上（买入须向下）；区间价格对齐否），继续观望,28.26,30.99,39.80,-0.3320,-0.3592,否
2026-05-19 19:49:09,观望,观望,否,警戒,002281,光迅科技,209.90,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,83.40,128.90,212.80,2.4618,2.5665,否
2026-05-19 19:49:09,观望,观望,否,警戒,002294,信立泰,34.76,日线破位,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,45.59,45.87,53.09,-0.3069,-0.3796,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002299,圣农发展,17.74,日线破位,二卖+一买,向上,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；区间价格对齐否），继续观望,18.40,17.96,18.38,-0.1532,-0.1630,否
2026-05-19 19:49:09,观望,观望,否,警戒,002304,洋河股份,45.12,日线破位,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,49.53,49.53,47.27,-0.3115,-0.3562,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002311,海大集团,46.37,安全,二卖+二买,向上,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；区间价格对齐否），继续观望,47.65,46.26,48.25,-0.2922,-0.2552,否
2026-05-19 19:49:09,观望,观望,否,警戒,002312,川发龙蟒,10.03,日线破位,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,10.45,10.34,10.82,-0.0976,-0.1018,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002318,久立特材,27.63,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,27.11,28.80,29.87,-0.2783,-0.2711,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002335,科华数据,67.68,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,59.61,66.81,69.30,-0.0051,0.0618,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002340,格林美,8.37,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,8.20,8.26,8.61,-0.0652,-0.0677,否
2026-05-19 19:49:09,观望,观望,否,警戒,002352,顺丰控股,35.73,日线破位,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,36.50,36.60,36.72,-0.1033,-0.1334,否
2026-05-19 19:49:09,观望,观望,否,警戒,002353,杰瑞股份,139.15,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,109.05,123.23,144.76,-0.1261,-0.1839,否
2026-05-19 19:49:09,观望,观望,否,警戒,002371,北方华创,597.97,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,450.01,471.00,585.00,1.9142,3.4692,否
2026-05-19 19:49:09,观望,观望,否,警戒,002372,伟星新材,10.21,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,9.98,10.00,10.21,0.0114,-0.0040,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002384,东山精密,211.25,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,101.83,176.88,215.60,0.5416,0.1184,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002385,大北农,3.62,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,3.98,3.94,3.92,-0.0296,-0.0325,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002402,和而泰,31.68,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,31.64,31.30,32.95,-0.0742,-0.0754,否
2026-05-19 19:49:09,观望,买入,否,警戒,002409,雅克科技,114.19,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,85.81,86.20,97.00,1.5474,2.2819,否
2026-05-19 19:49:09,观望,观望,否,警戒,002410,广联达,10.21,日线破位,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,10.93,11.21,11.15,-0.0657,-0.0875,否
2026-05-19 19:49:09,观望,观望,否,警戒,002414,高德红外,14.00,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,12.77,13.53,14.25,-0.0530,-0.0595,否
2026-05-19 19:49:09,观望,观望,否,警戒,002415,海康威视,33.29,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,31.96,33.30,33.87,-0.0016,-0.0774,否
2026-05-19 19:49:09,观望,观望,否,警戒,002422,科伦药业,30.63,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,30.52,30.01,32.84,-0.2404,-0.2762,否
2026-05-19 19:49:09,观望,观望,否,警戒,002423,中粮资本,9.68,日线破位,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,11.51,10.84,10.14,-0.0128,-0.0375,否
2026-05-19 19:49:09,观望,观望,否,警戒,002429,兆驰股份,12.60,安全,一卖,向下,底背驰,是,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下），继续观望,10.28,10.91,13.59,-0.1217,-0.1165,否
2026-05-19 19:49:09,观望,观望,否,警戒,002430,杭氧股份,29.00,安全,二卖+二买,向下,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；区间价格对齐否），继续观望,28.97,29.81,28.93,-0.2760,-0.2661,否
2026-05-19 19:49:09,观望,观望,否,警戒,002432,九安医疗,73.44,安全,无信号,向上,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,53.60,71.75,75.14,-0.8049,-0.8844,否
2026-05-19 19:49:09,观望,观望,否,警戒,002436,兴森科技,33.61,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,23.08,26.28,33.61,0.2178,0.1162,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002439,启明星辰,15.90,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,15.85,15.72,15.99,-0.0627,-0.0720,否
2026-05-19 19:49:09,观望,观望,否,警戒,002444,巨星科技,33.66,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,31.79,32.54,33.75,-0.2759,-0.3663,否
2026-05-19 19:49:09,观望,观望,否,警戒,002459,晶澳科技,10.26,日线破位,一卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,10.92,10.78,10.92,-0.1004,-0.1193,否
2026-05-19 19:49:09,观望,观望,否,警戒,002460,赣锋锂业,79.38,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,77.51,79.00,80.45,-0.2336,-0.2635,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002461,珠江啤酒,9.60,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,9.31,9.39,9.64,-0.0372,-0.0431,否
2026-05-19 19:49:09,观望,观望,否,警戒,002463,沪电股份,104.26,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,99.05,105.16,107.50,-0.3558,-0.4023,否
2026-05-19 19:49:09,观望,观望,否,警戒,002465,海格通信,16.01,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,14.26,15.31,15.96,0.1108,0.1435,否
2026-05-19 19:49:09,观望,观望,否,警戒,002466,天齐锂业,69.38,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,66.97,71.07,73.31,-0.4284,-0.4652,否
2026-05-19 19:49:09,观望,观望,否,警戒,002472,双环传动,44.11,安全,无信号,向上,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,38.58,41.40,42.54,0.4509,0.4989,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002475,立讯精密,71.55,安全,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,55.40,66.50,71.00,-0.5511,-0.6593,否
2026-05-19 19:49:09,观望,观望,否,警戒,002493,荣盛石化,12.29,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,11.61,12.68,12.32,-0.2308,-0.2437,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002500,山西证券,5.29,日线破位,二卖,向上,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；15分底背驰（完美止盈需顶背驰）；区间价格对齐否），继续观望,5.52,5.49,5.67,-0.0466,-0.0550,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002508,老板电器,17.47,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,18.58,18.11,18.35,-0.0569,-0.0735,否
2026-05-19 19:49:09,买入,观望,否,警戒,002517,恺英网络,17.34,安全,无信号,向下,底背驰,是,宏观战略锁定，微观动能衰竭，时空完美共振！,16.68,17.74,17.92,-0.1137,-0.1188,否
2026-05-19 19:49:09,观望,观望,否,警戒,002532,天山铝业,14.82,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,13.40,15.62,16.24,-0.2625,-0.3120,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002558,巨人网络,27.81,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,27.80,29.55,32.75,-0.6915,-0.7361,否
2026-05-19 19:49:09,观望,观望,否,警戒,002568,百润股份,17.75,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,16.85,16.88,18.39,-0.0807,-0.0845,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002583,海能达,9.40,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,9.63,9.72,10.16,-0.0675,-0.0745,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002594,比亚迪,94.51,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,94.20,94.90,94.71,-0.6787,-0.7454,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002595,豪迈科技,57.35,安全,二卖,向上,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；15分底背驰（完美止盈需顶背驰）；区间价格对齐否），继续观望,57.90,57.00,82.98,-0.4659,-0.4741,否
2026-05-19 19:49:09,观望,买入,否,警戒,002600,领益智造,17.07,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,14.70,15.41,15.35,0.0790,0.1042,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002601,龙佰集团,17.08,日线破位,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,17.36,17.33,17.22,-0.1616,-0.1731,否
2026-05-19 19:49:09,观望,买入,否,警戒,002603,以岭药业,16.35,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,15.90,16.33,16.65,-0.1043,-0.1108,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002607,中公教育,2.54,安全,二卖+二买+三买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,2.50,2.58,2.51,-0.0142,-0.0151,否
2026-05-19 19:49:09,观望,观望,否,警戒,002608,江苏国信,8.44,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,7.93,8.01,8.49,0.0532,0.0609,否
2026-05-19 19:49:09,观望,观望,否,警戒,002624,完美世界,15.43,安全,二卖,向下,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；区间价格对齐否），继续观望,15.36,15.96,16.65,-0.2135,-0.2217,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002625,光启技术,39.86,安全,二卖,向上,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；15分底背驰（完美止盈需顶背驰）；区间价格对齐否），继续观望,39.34,38.40,40.48,-0.2494,-0.2682,否
2026-05-19 19:49:09,观望,观望,否,警戒,002648,卫星化学,27.77,安全,二卖+二买,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,26.52,26.20,28.85,-0.0847,-0.0448,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002670,国盛证券,12.27,安全,二卖,向上,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；15分底背驰（完美止盈需顶背驰）；区间价格对齐否），继续观望,12.12,12.05,12.84,-0.0716,-0.0774,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002673,西部证券,6.89,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,7.11,7.15,7.32,-0.0424,-0.0506,否
2026-05-19 19:49:09,观望,观望,否,警戒,002683,广东宏大,37.36,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,36.44,34.07,39.05,0.0959,-0.0660,否
2026-05-19 19:49:09,观望,观望,否,警戒,002709,天赐材料,55.97,安全,二卖,向下,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；区间价格对齐否），继续观望,42.71,48.60,58.80,-0.4710,-0.4229,否
2026-05-19 19:49:09,观望,观望,否,警戒,002714,牧原股份,40.15,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,39.09,40.70,43.03,-0.3273,-0.4228,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002736,国信证券,10.24,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,11.02,10.81,10.80,-0.0703,-0.0791,否
2026-05-19 19:49:09,观望,观望,否,警戒,002738,中矿资源,73.45,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,59.04,61.08,75.71,-0.6665,-0.8398,否
2026-05-19 19:49:09,观望,观望,否,警戒,002739,儒意电影,9.43,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,9.32,9.80,9.86,0.0765,0.0605,否
2026-05-19 19:49:09,观望,观望,否,警戒,002756,永兴材料,74.30,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,64.21,70.75,82.30,-0.1275,-0.1517,否
2026-05-19 19:49:09,观望,卖出,否,警戒,002773,康弘药业,21.49,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,26.45,26.12,24.13,-0.2645,-0.2679,否
2026-05-19 19:49:09,观望,观望,否,警戒,002797,第一创业,7.54,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,7.16,7.22,7.59,-0.0234,-0.0306,否
